Order ID,Product ID,Category,Sub-Category,Product Name
CA-2014-119151,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
CA-2014-123323,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
CA-2016-124681,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
US-2015-103996,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880
US-2015-103996,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
US-2015-103996,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
US-2015-103996,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
CA-2016-120530,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
CA-2015-155054,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""""
CA-2015-155054,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders
CA-2015-155054,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
CA-2015-105725,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
CA-2015-105725,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
CA-2017-164364,OFF-LA-10004853,Office Supplies,Labels,Avery 483
CA-2017-164364,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
CA-2017-164364,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
CA-2017-168123,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
CA-2017-168123,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
CA-2017-168123,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
CA-2017-168123,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
CA-2016-120005,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"""
CA-2016-120005,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"""
CA-2016-123526,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
CA-2016-127649,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer
CA-2016-159989,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
CA-2017-103499,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
US-2015-167220,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
CA-2017-126354,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
CA-2017-126354,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
CA-2017-169817,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
US-2017-144582,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers
CA-2014-121573,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
CA-2014-121573,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
CA-2014-121573,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
CA-2016-117660,OFF-LA-10003720,Office Supplies,Labels,Avery 487
CA-2016-117660,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
CA-2014-112851,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
CA-2017-123701,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
CA-2015-118227,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
CA-2015-123155,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
CA-2015-123155,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
CA-2017-158883,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
US-2016-114888,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets
US-2016-114888,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
US-2014-167262,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter
CA-2017-119746,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame
CA-2017-119746,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
CA-2017-119746,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
CA-2017-108091,OFF-AR-10000255,Office Supplies,Art,Newell 328
CA-2016-101630,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels
CA-2016-101630,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
CA-2017-132346,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
CA-2014-150301,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
CA-2014-159310,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
CA-2014-159310,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
CA-2014-159310,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips
US-2017-147984,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934
CA-2015-104346,OFF-AR-10001473,Office Supplies,Art,Newell 313
CA-2015-104346,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
CA-2015-104346,OFF-AR-10001545,Office Supplies,Art,Newell 326
CA-2015-104346,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
CA-2015-104346,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
CA-2015-104346,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
CA-2015-104346,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
CA-2015-104346,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
CA-2015-104346,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
US-2015-141684,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
CA-2015-144722,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"""
CA-2015-120516,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack
US-2016-148901,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
US-2016-148901,OFF-PA-10004983,Office Supplies,Paper,Xerox 23
US-2016-148901,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
US-2016-148901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
US-2016-148901,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
US-2016-148901,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
US-2016-148901,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
CA-2017-136364,TEC-PH-10003885,Technology,Phones,Cisco SPA508G
CA-2017-136364,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
CA-2015-137708,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887
CA-2015-137708,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971
CA-2015-137708,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony"
CA-2014-149055,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes
CA-2015-151589,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
CA-2015-151589,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
CA-2016-121370,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
CA-2016-121370,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
CA-2016-121370,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
CA-2016-111696,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
CA-2014-139598,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
CA-2014-139598,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
CA-2014-139598,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
CA-2014-139598,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
CA-2017-117436,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
CA-2015-140025,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
CA-2015-140025,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
CA-2016-134222,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
CA-2016-140018,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
CA-2016-140018,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
CA-2016-140018,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14"""""
US-2017-136707,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch
CA-2014-152562,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
CA-2014-152562,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft"
CA-2016-152408,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
CA-2014-120278,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
CA-2014-120278,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
CA-2014-120278,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
CA-2014-120278,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""""
CA-2017-167661,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""""
CA-2017-167661,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951
CA-2017-167661,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
CA-2017-106831,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips"
CA-2017-106831,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924
CA-2017-106831,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
CA-2017-154123,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock
CA-2016-136049,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
CA-2017-118402,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
US-2016-139388,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball
US-2014-128685,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
CA-2015-124044,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch
CA-2014-164469,TEC-PH-10002115,Technology,Phones,Plantronics 81402
CA-2014-164469,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
CA-2014-164469,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
CA-2014-107818,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils
CA-2014-107818,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
CA-2014-107818,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
CA-2014-107818,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2014-113320,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
CA-2014-113320,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
CA-2014-113320,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
CA-2015-137526,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
CA-2015-137526,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
CA-2015-137526,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
CA-2017-136063,OFF-AR-10000823,Office Supplies,Art,Newell 307
CA-2016-101546,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
CA-2014-138940,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker
CA-2016-125164,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
CA-2016-125164,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
CA-2017-163531,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone
CA-2017-122490,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
CA-2017-122490,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
CA-2017-122490,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
CA-2017-122490,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
CA-2017-131366,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
CA-2017-131366,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919
CA-2017-164042,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks
CA-2017-164042,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
CA-2017-164042,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving
CA-2017-164042,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
CA-2014-132864,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
US-2014-155817,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
US-2014-155817,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils
US-2016-131891,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
CA-2017-143567,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes
CA-2017-143567,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
CA-2017-143567,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard
CA-2017-143567,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
CA-2017-104080,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
CA-2017-104080,OFF-AR-10001972,Office Supplies,Art,Newell 323
CA-2014-151379,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929
CA-2016-163167,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager''s Chair, Indigo"
CA-2016-163167,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
CA-2016-163167,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers
CA-2016-163167,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
CA-2016-135776,OFF-AR-10001246,Office Supplies,Art,Newell 317
CA-2016-135776,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
CA-2016-135776,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
CA-2016-135776,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
CA-2016-135776,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
CA-2016-135776,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope
CA-2016-135776,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
US-2014-122021,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair
US-2014-122021,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
CA-2016-130484,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers
CA-2017-120936,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
CA-2017-120936,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
CA-2017-110884,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
CA-2017-110884,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
US-2014-161613,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
US-2014-146353,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
US-2014-146353,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
CA-2014-133809,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
CA-2014-133809,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black
CA-2017-127306,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
CA-2017-127306,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
CA-2017-127306,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
CA-2017-127306,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
CA-2017-127306,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
CA-2015-161830,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
CA-2015-161830,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
CA-2017-163125,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
CA-2017-163125,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
CA-2016-160304,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
CA-2016-160304,TEC-PH-10000455,Technology,Phones,GE 30522EE2
CA-2017-101728,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
CA-2017-114055,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
CA-2017-114055,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins
CA-2017-114055,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915
CA-2017-114055,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
CA-2017-126438,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils"""
CA-2017-117653,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
CA-2017-143245,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
CA-2017-143245,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair
US-2014-138828,OFF-AR-10000658,Office Supplies,Art,Newell 324
US-2014-138828,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper
CA-2017-143651,OFF-AR-10001446,Office Supplies,Art,Newell 309
CA-2015-106978,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
CA-2015-106978,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
CA-2015-106978,OFF-FA-10003021,Office Supplies,Fasteners,Staples
CA-2015-155124,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
CA-2017-150931,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
CA-2014-157147,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
CA-2014-157147,FUR-BO-10003034,Furniture,Bookcases,"O''Sullivan Elevations Bookcase, Cherry Finish"
CA-2014-157147,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford
CA-2015-156482,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
CA-2015-156482,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
CA-2015-156482,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters
CA-2017-106782,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers
