Order ID,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Discount Value,Profit,COGS
US-2016-165078,Standard Class,MA-17995,OFF-BI-10001989,104.9,5,0.0,0.0,50.352,-54.548
US-2016-165078,Standard Class,MA-17995,OFF-AR-10002987,39.68,2,0.0,0.0,16.2688,-23.4112
US-2016-165078,Standard Class,MA-17995,OFF-LA-10000414,51.75,5,0.0,0.0,24.84,-26.91
US-2017-169320,Second Class,LH-16900,OFF-AR-10003602,11.68,2,0.0,0.0,5.4896,-6.1904
US-2017-169320,Second Class,LH-16900,TEC-AC-10002550,159.75,5,0.0,0.0,11.1825,-148.5675
CA-2016-158575,Standard Class,SB-20290,OFF-AP-10002998,103.968,6,0.2,-20.7936,16.8948,-66.2796
CA-2014-166954,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,0.0,0.0,63.6825,-239.5675
CA-2014-166954,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,0.0,0.0,78.5088,-192.2112
CA-2014-166954,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,0.2,-297.408,148.704,-1040.928
CA-2015-140830,Second Class,PS-18970,OFF-EN-10000461,17.48,2,0.0,0.0,8.2156,-9.2644
CA-2015-140830,Second Class,PS-18970,OFF-EN-10002831,71.88,2,0.0,0.0,32.346,-39.534
CA-2015-152891,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,0.0,0.0,16.3215,-44.1285
CA-2015-152891,Standard Class,TB-21625,FUR-TA-10001857,253.176,3,0.2,-50.6352,-31.647,-234.1878
US-2015-122784,Standard Class,RA-19915,OFF-BI-10000546,2.88,5,0.8,-2.304,-4.464,-5.04
US-2015-122784,Standard Class,RA-19915,FUR-BO-10004690,384.944,4,0.3,-115.4832,-126.4816,-395.9424
US-2015-122784,Standard Class,RA-19915,TEC-PH-10001557,153.584,2,0.2,-30.7168,13.4386,-109.4286
US-2015-122784,Standard Class,RA-19915,FUR-BO-10002545,913.43,5,0.3,-274.029,-52.196,-691.597
CA-2016-156811,Standard Class,BP-11095,OFF-AP-10001366,43.92,4,0.0,0.0,11.8584,-32.0616
CA-2016-156811,Standard Class,BP-11095,OFF-BI-10001628,25.032,3,0.2,-5.0064,7.8225,-12.2031
CA-2017-111556,First Class,CD-11920,OFF-PA-10003651,46.76,7,0.0,0.0,22.4448,-24.3152
CA-2017-111556,First Class,CD-11920,FUR-BO-10003159,183.968,2,0.2,-36.7936,-25.2956,-172.47
CA-2017-111556,First Class,CD-11920,TEC-PH-10001459,1259.97,3,0.0,0.0,327.5922,-932.3778
CA-2017-111556,First Class,CD-11920,OFF-AR-10004602,68.97,3,0.0,0.0,19.3116,-49.6584
CA-2016-108868,Standard Class,KB-16585,OFF-AR-10001953,70.368,2,0.2,-14.0736,6.1572,-50.1372
CA-2016-108868,Standard Class,KB-16585,TEC-PH-10000923,59.96,5,0.2,-11.992,21.7355,-26.2325
CA-2014-142965,Same Day,SW-20245,OFF-ST-10002583,25.984,1,0.2,-5.1968,-5.1968,-25.984
CA-2014-142965,Same Day,SW-20245,OFF-BI-10000977,27.36,3,0.7,-19.152,-21.888,-30.096
CA-2016-148740,Standard Class,AH-10690,TEC-PH-10002549,361.376,2,0.2,-72.2752,27.1032,-261.9976
US-2014-138758,Standard Class,JL-15835,FUR-CH-10002880,172.186,2,0.3,-51.6558,-46.7362,-167.2664
US-2014-138758,Standard Class,JL-15835,FUR-FU-10003039,69.008,2,0.2,-13.8016,12.0764,-43.13
CA-2016-131737,Same Day,GZ-14470,OFF-EN-10003055,199.9,5,0.0,0.0,89.955,-109.945
CA-2016-131737,Same Day,GZ-14470,OFF-AP-10002945,901.95,3,0.0,0.0,297.6435,-604.3065
CA-2016-131737,Same Day,GZ-14470,FUR-FU-10004306,971.5,5,0.0,0.0,252.59,-718.91
CA-2016-114538,First Class,RC-19825,OFF-AR-10002445,11.328,2,0.2,-2.2656,2.5488,-6.5136
CA-2014-127936,First Class,CL-12565,OFF-AR-10002445,21.24,3,0.0,0.0,8.0712,-13.1688
CA-2015-164336,Standard Class,MW-18220,TEC-AC-10002345,34.8,3,0.2,-6.96,2.175,-25.665
CA-2015-164336,Standard Class,MW-18220,OFF-ST-10001558,38.976,3,0.2,-7.7952,-2.436,-33.6168
CA-2016-100041,Standard Class,BF-10975,OFF-PA-10001622,9.08,2,0.0,0.0,4.086,-4.994
CA-2016-100041,Standard Class,BF-10975,OFF-PA-10000418,314.55,3,0.0,0.0,150.984,-163.566
CA-2016-100041,Standard Class,BF-10975,OFF-BI-10000343,4.91,1,0.0,0.0,2.3077,-2.6023
US-2014-154879,Standard Class,SN-20710,OFF-LA-10004425,5.78,2,0.0,0.0,2.7166,-3.0634
US-2014-154879,Standard Class,SN-20710,OFF-AR-10001897,107.94,6,0.0,0.0,30.2232,-77.7168
CA-2014-130624,First Class,TB-21280,OFF-PA-10003883,19.65,3,0.0,0.0,9.039,-10.611
CA-2014-130624,First Class,TB-21280,TEC-PH-10003963,617.97,3,0.0,0.0,160.6722,-457.2978
CA-2014-130624,First Class,TB-21280,OFF-AP-10001303,59.7,3,0.0,0.0,26.865,-32.835
CA-2017-132339,Standard Class,JB-15400,OFF-BI-10003925,387.99,1,0.0,0.0,182.3553,-205.6347
CA-2014-153983,Standard Class,AH-10210,TEC-PH-10004586,575.92,2,0.2,-115.184,71.99,-388.746
CA-2014-153983,Standard Class,AH-10210,OFF-FA-10003495,30.4,5,0.0,0.0,15.2,-15.2
CA-2017-112900,Second Class,KL-16645,OFF-BI-10002867,478.24,8,0.0,0.0,219.9904,-258.2496
CA-2014-160157,Standard Class,MH-17455,FUR-FU-10003773,190.848,3,0.2,-38.1696,-21.4704,-174.1488
CA-2014-139633,Standard Class,EC-14050,OFF-BI-10002954,5.484,4,0.7,-3.8388,-4.0216,-5.6668
CA-2015-163090,Second Class,GH-14665,OFF-SU-10002537,40.92,5,0.2,-8.184,3.069,-29.667
CA-2014-117016,Standard Class,SC-20095,OFF-AR-10001374,15.552,3,0.2,-3.1104,2.3328,-10.1088
CA-2017-159464,First Class,TB-21355,OFF-AP-10001492,17.24,2,0.0,0.0,4.4824,-12.7576
CA-2017-159464,First Class,TB-21355,FUR-BO-10003546,302.94,3,0.0,0.0,75.735,-227.205
CA-2017-159464,First Class,TB-21355,TEC-PH-10002185,34.75,5,0.0,0.0,15.6375,-19.1125
CA-2017-159464,First Class,TB-21355,OFF-BI-10000315,113.94,6,0.0,0.0,54.6912,-59.2488
CA-2017-159464,First Class,TB-21355,TEC-PH-10002350,55.98,2,0.0,0.0,15.6744,-40.3056
US-2017-103226,Standard Class,DW-13195,OFF-PA-10002666,27.18,3,0.0,0.0,12.231,-14.949
CA-2017-119452,Standard Class,CL-12565,FUR-CH-10004495,1805.88,6,0.0,0.0,523.7052,-1282.1748
CA-2017-147725,Same Day,LT-17110,OFF-AR-10001725,70.95,3,0.0,0.0,18.447,-52.503
CA-2016-168893,Second Class,AP-10915,OFF-FA-10002280,20.0,4,0.0,0.0,9.6,-10.4
CA-2016-168893,Second Class,AP-10915,OFF-AR-10001770,7.98,3,0.0,0.0,2.0748,-5.9052
CA-2016-168893,Second Class,AP-10915,FUR-FU-10002885,24.1,5,0.0,0.0,9.158,-14.942
CA-2016-168893,Second Class,AP-10915,OFF-AR-10003772,8.75,1,0.0,0.0,2.625,-6.125
CA-2016-168893,Second Class,AP-10915,FUR-TA-10003392,842.94,3,0.0,0.0,160.1586,-682.7814
CA-2016-163398,Standard Class,CB-12415,OFF-BI-10000014,2.182,1,0.8,-1.7456,-3.6003,-4.0367
CA-2016-163398,Standard Class,CB-12415,OFF-AR-10003217,27.384,7,0.2,-5.4768,2.7384,-19.1688
CA-2016-163398,Standard Class,CB-12415,OFF-AP-10002403,26.406,3,0.8,-21.1248,-71.2962,-76.5774
CA-2016-162726,Standard Class,MT-17815,OFF-PA-10001972,10.368,2,0.2,-2.0736,3.6288,-4.6656
CA-2016-162726,Standard Class,MT-17815,OFF-PA-10004041,23.68,4,0.2,-4.736,7.4,-11.544
US-2016-111290,Standard Class,DK-13375,TEC-AC-10004975,109.95,1,0.0,0.0,36.2835,-73.6665
US-2016-111290,Standard Class,DK-13375,OFF-ST-10001932,965.85,5,0.0,0.0,135.219,-830.631
US-2016-111290,Standard Class,DK-13375,OFF-AR-10001761,29.2,5,0.0,0.0,10.512,-18.688
US-2016-111290,Standard Class,DK-13375,OFF-PA-10002262,32.4,5,0.0,0.0,15.552,-16.848
US-2014-147704,Standard Class,SR-20740,OFF-EN-10004483,78.35,5,0.0,0.0,36.8245,-41.5255
US-2014-147704,Standard Class,SR-20740,OFF-PA-10003270,31.68,6,0.0,0.0,14.256,-17.424
US-2014-147704,Standard Class,SR-20740,OFF-BI-10001634,29.12,4,0.0,0.0,14.2688,-14.8512
US-2014-147704,Standard Class,SR-20740,OFF-ST-10000675,169.45,5,0.0,0.0,42.3625,-127.0875
CA-2015-121965,Standard Class,LH-17155,FUR-FU-10000732,12.56,2,0.0,0.0,4.0192,-8.5408
CA-2015-121965,Standard Class,LH-17155,OFF-PA-10004355,6.48,1,0.0,0.0,3.1104,-3.3696
CA-2015-121965,Standard Class,LH-17155,OFF-EN-10000056,186.69,3,0.0,0.0,87.7443,-98.9457
CA-2016-147137,First Class,AA-10645,FUR-FU-10000221,25.4,5,0.0,0.0,8.636,-16.764
CA-2016-147137,First Class,AA-10645,OFF-EN-10003567,43.96,2,0.0,0.0,20.6612,-23.2988
CA-2016-147137,First Class,AA-10645,FUR-BO-10001811,1279.165,5,0.15,-191.87475,225.735,-861.55525
CA-2016-147137,First Class,AA-10645,OFF-ST-10002486,27.92,4,0.0,0.0,0.5584,-27.3616
US-2015-146745,Standard Class,AS-10630,FUR-CH-10002372,129.568,2,0.2,-25.9136,-12.9568,-116.6112
US-2015-146745,Standard Class,AS-10630,OFF-BI-10003274,6.368,2,0.2,-1.2736,2.1492,-2.9452
CA-2017-115175,Standard Class,MC-17575,OFF-PA-10001878,244.55,5,0.0,0.0,114.9385,-129.6115
CA-2017-105851,Standard Class,SE-20110,OFF-SU-10002881,1332.496,2,0.2,-266.4992,-299.8116,-1365.8084
US-2017-125717,First Class,DS-13030,FUR-FU-10001979,32.776,1,0.2,-6.5552,3.2776,-22.9432
US-2017-125717,First Class,DS-13030,OFF-ST-10001522,147.184,2,0.2,-29.4368,-29.4368,-147.184
US-2017-125717,First Class,DS-13030,TEC-AC-10003657,54.384,2,0.2,-10.8768,1.3596,-42.1476
US-2017-125717,First Class,DS-13030,OFF-BI-10001718,76.776,4,0.7,-53.7432,-58.8616,-81.8944
US-2017-125717,First Class,DS-13030,OFF-PA-10003022,14.352,3,0.2,-2.8704,5.2026,-6.279
US-2017-125717,First Class,DS-13030,OFF-AP-10000891,209.792,2,0.2,-41.9584,26.224,-141.6096
CA-2015-163895,Standard Class,NS-18640,OFF-BI-10004970,3.304,1,0.2,-0.6608,1.1151,-1.5281
CA-2017-168641,Standard Class,KA-16525,OFF-AR-10003759,16.38,9,0.0,0.0,7.371,-9.009
CA-2017-168641,Standard Class,KA-16525,OFF-EN-10003001,167.96,2,0.0,0.0,78.9412,-89.0188
CA-2017-168641,Standard Class,KA-16525,FUR-BO-10000780,321.568,2,0.2,-64.3136,-16.0784,-273.3328
CA-2017-168641,Standard Class,KA-16525,OFF-PA-10001972,12.96,2,0.0,0.0,6.2208,-6.7392
CA-2017-156895,Standard Class,DJ-13510,FUR-CH-10003535,128.058,3,0.3,-38.4174,-23.7822,-113.4228
CA-2017-121300,Same Day,MG-17680,FUR-CH-10003774,63.686,1,0.3,-19.1058,-15.4666,-60.0468
CA-2017-121300,Same Day,MG-17680,TEC-AC-10004571,239.976,3,0.2,-47.9952,65.9934,-125.9874
CA-2017-121300,Same Day,MG-17680,FUR-TA-10004442,344.22,2,0.4,-137.688,-189.321,-395.853
CA-2017-121300,Same Day,MG-17680,OFF-PA-10002787,15.552,3,0.2,-3.1104,5.4432,-6.9984
CA-2017-121300,Same Day,MG-17680,FUR-FU-10004586,21.248,4,0.2,-4.2496,7.4368,-9.5616
CA-2017-121300,Same Day,MG-17680,OFF-PA-10002606,8.448,2,0.2,-1.6896,2.64,-4.1184
CA-2017-130211,Same Day,BD-11620,OFF-ST-10000129,333.09,3,0.0,0.0,23.3163,-309.7737
CA-2017-130211,Same Day,BD-11620,FUR-TA-10003748,248.98,2,0.0,0.0,54.7756,-194.2044
CA-2014-147235,Standard Class,CD-11920,OFF-PA-10004948,24.9,5,0.0,0.0,11.703,-13.197
CA-2016-109365,Standard Class,XP-21865,OFF-FA-10001561,15.26,7,0.0,0.0,5.0358,-10.2242
CA-2016-109365,Standard Class,XP-21865,OFF-AP-10002998,43.32,2,0.0,0.0,14.2956,-29.0244
CA-2016-109365,Standard Class,XP-21865,OFF-BI-10003981,43.584,12,0.2,-8.7168,15.7992,-19.068
CA-2016-109365,Standard Class,XP-21865,OFF-PA-10001725,116.28,3,0.0,0.0,56.9772,-59.3028
CA-2016-109365,Standard Class,XP-21865,OFF-BI-10002071,9.296,2,0.2,-1.8592,3.0212,-4.4156
CA-2016-109365,Standard Class,XP-21865,OFF-PA-10000477,19.44,3,0.0,0.0,9.3312,-10.1088
CA-2016-109365,Standard Class,XP-21865,OFF-PA-10004359,314.55,3,0.0,0.0,150.984,-163.566
CA-2015-162621,Standard Class,CA-12055,OFF-BI-10000962,16.27,5,0.8,-13.016,-25.2185,-28.4725
CA-2015-162621,Standard Class,CA-12055,OFF-SU-10003567,69.12,9,0.2,-13.824,-14.688,-69.984
CA-2015-162621,Standard Class,CA-12055,OFF-BI-10003708,4.47,3,0.8,-3.576,-7.8225,-8.7165
CA-2017-105921,Standard Class,JM-15250,FUR-TA-10001095,418.296,3,0.2,-83.6592,5.2287,-329.4081
CA-2014-150798,Second Class,JK-15730,TEC-CO-10001571,659.988,2,0.4,-263.9952,109.998,-285.9948
CA-2014-150798,Second Class,JK-15730,FUR-FU-10000221,8.128,2,0.2,-1.6256,1.4224,-5.08
CA-2014-150798,Second Class,JK-15730,OFF-PA-10001972,36.288,7,0.2,-7.2576,12.7008,-16.3296
CA-2014-150798,Second Class,JK-15730,FUR-CH-10000015,909.72,6,0.3,-272.916,-51.984,-688.788
CA-2017-112753,Standard Class,CC-12670,FUR-BO-10004015,917.9235,9,0.15,-137.688525,75.5937,-704.641275
CA-2017-112753,Standard Class,CC-12670,OFF-PA-10002036,38.88,6,0.0,0.0,19.0512,-19.8288
CA-2017-155075,Standard Class,GW-14605,OFF-BI-10003650,631.176,4,0.7,-441.8232,-462.8624,-652.2152
CA-2014-103401,Standard Class,GR-14560,OFF-PA-10003309,12.96,2,0.0,0.0,6.2208,-6.7392
CA-2016-124814,Standard Class,FM-14215,OFF-PA-10002787,12.96,2,0.0,0.0,6.2208,-6.7392
CA-2016-124814,Standard Class,FM-14215,OFF-BI-10000174,23.2,5,0.2,-4.64,8.12,-10.44
CA-2014-116757,Standard Class,MS-17980,OFF-PA-10002005,25.92,5,0.2,-5.184,9.072,-11.664
CA-2014-116757,Standard Class,MS-17980,OFF-FA-10002815,21.312,6,0.2,-4.2624,7.1928,-9.8568
US-2014-138247,Standard Class,BF-11170,TEC-PH-10000213,173.656,7,0.2,-34.7312,17.3656,-121.5592
US-2014-138247,Standard Class,BF-11170,OFF-AP-10000828,361.96,2,0.0,0.0,101.3488,-260.6112
US-2014-138247,Standard Class,BF-11170,TEC-AC-10004708,62.85,3,0.0,0.0,13.1985,-49.6515
US-2014-138247,Standard Class,BF-11170,TEC-PH-10001530,818.376,3,0.2,-163.6752,51.1485,-603.5523
US-2014-138247,Standard Class,BF-11170,OFF-ST-10002301,20.34,1,0.0,0.0,0.2034,-20.1366
US-2014-138247,Standard Class,BF-11170,FUR-FU-10002554,23.99,1,0.0,0.0,5.5177,-18.4723
CA-2017-167003,Standard Class,VS-21820,FUR-TA-10001520,171.288,3,0.2,-34.2576,-6.4233,-143.4537
CA-2016-119935,Standard Class,KM-16225,FUR-FU-10001085,37.3,2,0.0,0.0,17.158,-20.142
CA-2016-119935,Standard Class,KM-16225,OFF-BI-10001597,81.96,2,0.0,0.0,39.3408,-42.6192
CA-2016-118969,First Class,LP-17095,OFF-BI-10002429,54.792,6,0.7,-38.3544,-40.1808,-56.6184
CA-2016-145240,First Class,BG-11740,OFF-ST-10001590,10.784,1,0.2,-2.1568,0.8088,-7.8184
CA-2016-120873,Second Class,BW-11200,FUR-CH-10000847,290.98,1,0.0,0.0,75.6548,-215.3252
US-2017-111920,Standard Class,PS-18970,OFF-AR-10003179,36.44,4,0.0,0.0,12.0252,-24.4148
US-2016-128678,Standard Class,RB-19570,OFF-PA-10000807,21.4,5,0.0,0.0,10.058,-11.342
US-2016-128678,Standard Class,RB-19570,OFF-BI-10002103,48.664,7,0.2,-9.7328,15.8158,-23.1154
CA-2016-101385,Standard Class,JW-16075,OFF-AR-10004441,16.56,4,0.0,0.0,6.9552,-9.6048
CA-2017-107167,Standard Class,ND-18460,OFF-ST-10003805,1347.52,8,0.2,-269.504,84.22,-993.796
CA-2014-109491,Standard Class,LC-16930,TEC-AC-10001284,62.31,3,0.0,0.0,22.4316,-39.8784
CA-2014-109491,Standard Class,LC-16930,FUR-FU-10000221,20.32,4,0.0,0.0,6.9088,-13.4112
CA-2017-105445,Second Class,BP-11095,OFF-FA-10001229,9.432,3,0.2,-1.8864,3.0654,-4.4802
CA-2014-107454,Standard Class,RD-19720,OFF-LA-10001569,34.86,7,0.0,0.0,16.0356,-18.8244
CA-2014-107454,Standard Class,RD-19720,FUR-FU-10004018,89.34,6,0.0,0.0,24.1218,-65.2182
US-2017-105046,Standard Class,BE-11335,TEC-PH-10004536,269.98,2,0.0,0.0,67.495,-202.485
US-2017-105046,Standard Class,BE-11335,OFF-PA-10004353,99.9,5,0.0,0.0,47.952,-51.948
US-2017-105046,Standard Class,BE-11335,FUR-FU-10004848,39.08,4,0.0,0.0,14.4596,-24.6204
CA-2017-152856,Second Class,RS-19765,TEC-AC-10004864,116.832,4,0.2,-23.3664,33.5892,-59.8764
CA-2016-134691,Standard Class,KC-16540,OFF-BI-10002393,2.296,2,0.8,-1.8368,-3.9032,-4.3624
CA-2016-118759,First Class,MB-17305,FUR-CH-10002335,408.006,2,0.1,-40.8006,72.5344,-294.671
CA-2016-118759,First Class,MB-17305,OFF-ST-10001590,40.44,3,0.0,0.0,10.5144,-29.9256
CA-2014-140403,Same Day,TN-21040,FUR-CH-10002774,122.352,3,0.2,-24.4704,13.7646,-84.117
CA-2014-140403,Same Day,TN-21040,OFF-EN-10001219,15.28,2,0.0,0.0,7.4872,-7.7928
CA-2015-163104,Standard Class,MC-18130,OFF-PA-10001947,11.96,2,0.0,0.0,5.8604,-6.0996
CA-2017-138464,Standard Class,VF-21715,FUR-FU-10003142,15.84,3,0.0,0.0,4.9104,-10.9296
CA-2017-138464,Standard Class,VF-21715,OFF-BI-10001543,86.376,3,0.2,-17.2752,30.2316,-38.8692
CA-2017-138464,Standard Class,VF-21715,OFF-AR-10003560,18.24,3,0.0,0.0,6.2016,-12.0384
CA-2017-138464,Standard Class,VF-21715,OFF-AR-10004757,13.12,4,0.0,0.0,4.3296,-8.7904
CA-2015-104129,Standard Class,ES-14080,TEC-PH-10003800,105.98,2,0.0,0.0,1.0598,-104.9202
CA-2015-104129,Standard Class,ES-14080,FUR-TA-10004152,493.92,7,0.3,-148.176,-28.224,-373.968
US-2017-132206,Standard Class,MK-17905,OFF-BI-10000756,5.936,7,0.8,-4.7488,-8.904,-10.0912
CA-2017-113474,First Class,TM-21490,OFF-EN-10004206,325.86,2,0.0,0.0,149.8956,-175.9644
CA-2015-126557,Second Class,RL-19615,FUR-CH-10004477,383.607,9,0.3,-115.0821,-5.4801,-274.005
CA-2015-126557,Second Class,RL-19615,TEC-PH-10003505,148.48,2,0.2,-29.696,16.704,-102.08
CA-2015-126557,Second Class,RL-19615,TEC-PH-10000526,537.544,7,0.2,-107.5088,53.7544,-376.2808
CA-2015-126557,Second Class,RL-19615,OFF-BI-10003314,1.928,2,0.8,-1.5424,-2.9884,-3.374
CA-2015-126557,Second Class,RL-19615,OFF-AR-10003190,6.912,3,0.2,-1.3824,0.6912,-4.8384
CA-2015-126557,Second Class,RL-19615,FUR-FU-10001861,7.76,1,0.6,-4.656,-2.134,-5.238
CA-2015-126557,Second Class,RL-19615,TEC-PH-10003963,659.168,4,0.2,-131.8336,49.4376,-477.8968
US-2017-107636,First Class,NM-18520,OFF-LA-10003388,5.76,2,0.0,0.0,2.8224,-2.9376
US-2014-165862,Standard Class,GK-14620,FUR-TA-10002855,351.216,3,0.2,-70.2432,4.3902,-276.5826
US-2014-106334,Standard Class,JF-15490,FUR-CH-10004886,230.28,3,0.2,-46.056,23.028,-161.196
US-2014-106334,Standard Class,JF-15490,OFF-PA-10003657,12.84,3,0.0,0.0,5.778,-7.062
CA-2016-101448,Second Class,EB-13930,OFF-BI-10004738,56.82,3,0.0,0.0,28.41,-28.41
CA-2015-130218,First Class,SG-20470,OFF-FA-10003112,31.56,4,0.0,0.0,14.202,-17.358
CA-2015-130218,First Class,SG-20470,OFF-ST-10002486,27.92,4,0.0,0.0,0.5584,-27.3616
US-2017-117331,Standard Class,ND-18370,OFF-BI-10003984,8.559,1,0.7,-5.9913,-6.5619,-9.1296
CA-2014-127383,Standard Class,CM-11815,OFF-EN-10004773,49.568,2,0.2,-9.9136,17.9684,-21.686
CA-2014-110219,First Class,EB-13870,FUR-CH-10001146,127.869,3,0.3,-38.3607,-9.1335,-98.6418
CA-2015-118871,Second Class,HM-14860,OFF-EN-10003296,271.44,3,0.0,0.0,122.148,-149.292
CA-2015-118871,Second Class,HM-14860,TEC-PH-10000193,110.352,3,0.2,-22.0704,8.2764,-80.0052
CA-2015-118871,Second Class,HM-14860,FUR-FU-10002111,36.4,5,0.0,0.0,13.832,-22.568
CA-2017-129490,Standard Class,SJ-20125,FUR-CH-10003298,419.136,4,0.2,-83.8272,-57.6312,-392.94
CA-2014-101175,Standard Class,DM-12955,OFF-ST-10004950,100.704,6,0.2,-20.1408,-1.2588,-81.822
US-2017-149510,Standard Class,MC-17575,OFF-AP-10002350,45.216,3,0.2,-9.0432,4.5216,-31.6512
US-2017-149510,Standard Class,MC-17575,OFF-BI-10004233,28.782,6,0.7,-20.1474,-21.1068,-29.7414
US-2017-149510,Standard Class,MC-17575,OFF-PA-10001892,24.448,4,0.2,-4.8896,8.8624,-10.696
CA-2015-111990,Standard Class,DB-13660,OFF-BI-10003291,10.476,6,0.8,-8.3808,-17.2854,-19.3806
CA-2014-169460,Second Class,NF-18595,FUR-FU-10004017,76.14,3,0.0,0.0,26.649,-49.491
US-2015-152128,Second Class,NM-18445,OFF-AR-10002445,21.24,3,0.0,0.0,8.0712,-13.1688
US-2015-152128,Second Class,NM-18445,OFF-BI-10001718,127.96,2,0.0,0.0,60.1412,-67.8188
CA-2017-126662,Standard Class,AB-10255,TEC-CO-10004202,479.984,2,0.2,-95.9968,89.997,-293.9902
CA-2016-139395,Standard Class,MG-17650,TEC-PH-10002103,657.93,7,0.0,0.0,184.2204,-473.7096
CA-2016-139395,Standard Class,MG-17650,FUR-FU-10003724,33.48,4,0.0,0.0,8.7048,-24.7752
CA-2016-139395,Standard Class,MG-17650,OFF-AR-10003732,13.9,5,0.0,0.0,3.614,-10.286
CA-2016-139395,Standard Class,MG-17650,OFF-ST-10000885,26.86,2,0.0,0.0,6.715,-20.145
US-2014-121734,Standard Class,SE-20110,OFF-BI-10004817,9.584,1,0.2,-1.9168,3.3544,-4.3128
CA-2015-110947,Standard Class,AG-10765,OFF-BI-10001670,113.1,3,0.0,0.0,56.55,-56.55
US-2014-150126,Standard Class,AS-10045,OFF-PA-10002709,65.78,11,0.0,0.0,32.2322,-33.5478
CA-2015-164427,Standard Class,AR-10405,TEC-AC-10004469,239.7,6,0.0,0.0,105.468,-134.232
CA-2016-120250,First Class,AP-10720,FUR-FU-10003424,25.632,3,0.2,-5.1264,3.8448,-16.6608
CA-2016-121993,First Class,JB-16000,OFF-LA-10003720,23.616,8,0.2,-4.7232,7.9704,-10.9224
US-2016-100405,Second Class,TS-21430,OFF-AR-10000390,8.26,2,0.0,0.0,3.7996,-4.4604
US-2017-163790,Second Class,NL-18310,OFF-EN-10001335,76.58,7,0.0,0.0,38.29,-38.29
US-2017-163790,Second Class,NL-18310,OFF-AR-10003469,8.8,5,0.0,0.0,4.224,-4.576
US-2017-163790,Second Class,NL-18310,OFF-BI-10003718,590.352,6,0.2,-118.0704,206.6232,-265.6584
US-2017-163790,Second Class,NL-18310,OFF-FA-10004838,5.58,3,0.0,0.0,0.1674,-5.4126
US-2017-163790,Second Class,NL-18310,FUR-FU-10002508,25.02,3,0.0,0.0,10.5084,-14.5116
US-2017-163790,Second Class,NL-18310,OFF-ST-10001511,452.55,7,0.0,0.0,22.6275,-429.9225
CA-2016-129868,Standard Class,MC-18130,OFF-SU-10000952,17.76,2,0.0,0.0,4.9728,-12.7872
CA-2016-129868,Standard Class,MC-18130,TEC-PH-10002275,302.384,2,0.2,-60.4768,30.2384,-211.6688
CA-2016-129868,Standard Class,MC-18130,FUR-CH-10003535,146.352,3,0.2,-29.2704,-5.4882,-122.5698
CA-2016-129868,Standard Class,MC-18130,OFF-AP-10004052,7.9,2,0.0,0.0,2.054,-5.846
CA-2016-129868,Standard Class,MC-18130,FUR-TA-10003473,902.712,3,0.2,-180.5424,33.8517,-688.3179
CA-2016-129868,Standard Class,MC-18130,OFF-AR-10001897,53.97,3,0.0,0.0,15.1116,-38.8584
CA-2016-140564,Second Class,TC-21475,OFF-AR-10000034,33.92,8,0.0,0.0,13.2288,-20.6912
US-2017-169502,Standard Class,MG-17650,OFF-SU-10004115,21.81,3,0.0,0.0,5.8887,-15.9213
US-2017-169502,Standard Class,MG-17650,OFF-AP-10001947,91.6,5,0.0,0.0,26.564,-65.036
CA-2015-146948,Standard Class,MG-17890,FUR-CH-10004853,150.98,1,0.0,0.0,43.7842,-107.1958
CA-2015-146948,Standard Class,MG-17890,OFF-EN-10000483,137.25,9,0.0,0.0,63.135,-74.115
CA-2015-146948,Standard Class,MG-17890,OFF-FA-10001332,11.52,4,0.0,0.0,5.4144,-6.1056
US-2015-113327,Second Class,BF-11170,OFF-PA-10003790,18.272,1,0.2,-3.6544,5.9384,-8.6792
US-2015-113327,Second Class,BF-11170,OFF-PA-10003134,153.728,4,0.2,-30.7456,53.8048,-69.1776
US-2015-113327,Second Class,BF-11170,OFF-EN-10004459,12.224,2,0.2,-2.4448,4.4312,-5.348
US-2015-113327,Second Class,BF-11170,TEC-AC-10003628,167.944,7,0.2,-33.5888,50.3832,-83.972
CA-2015-135020,Standard Class,MS-17770,TEC-PH-10004093,45.99,1,0.0,0.0,13.3371,-32.6529
CA-2015-135020,Standard Class,MS-17770,OFF-ST-10001490,535.41,3,0.0,0.0,160.623,-374.787
CA-2015-135020,Standard Class,MS-17770,OFF-BI-10000605,6.096,2,0.2,-1.2192,2.0574,-2.8194
CA-2015-135020,Standard Class,MS-17770,OFF-PA-10004255,45.36,7,0.0,0.0,21.7728,-23.5872
US-2017-141852,Standard Class,JE-15745,FUR-FU-10000023,47.12,8,0.0,0.0,20.7328,-26.3872
CA-2016-109407,Second Class,HG-14965,OFF-BI-10000285,31.36,4,0.0,0.0,15.68,-15.68
US-2017-165953,Standard Class,EP-13915,OFF-AR-10000588,47.616,3,0.2,-9.5232,3.5712,-34.5216
US-2017-165953,Standard Class,EP-13915,OFF-PA-10002250,23.48,5,0.2,-4.696,8.218,-10.566
CA-2016-144540,Standard Class,GH-14410,OFF-AP-10002457,62.79,3,0.8,-50.232,-166.3935,-178.9515
